Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	go to the	17	f	23, 39
2	3	i do i	5	f	39, 43
2	3	the abandoned truck	5	f	39, 43
2	3	the remote village	5	f	81, 85
4	2	how far	101	f	3, 27, 37, 103
4	2	right okay	43	f	5, 35, 45, 47
3	2	right i'm	15	f	71, 77, 85
3	2	the pyramid	9	f	81, 85, 89
3	2	to the	37	f	23, 39, 59
2	2	above the	51	f	27, 77
2	2	do i	5	f	39, 43
2	2	do you	21	f	3, 23
2	2	got you	35	f	63, 97
2	2	i go	7	f	39, 45
2	2	i have	13	f	81, 93
2	2	me to	87	f	3, 89
2	2	right that's	87	f	19, 105
2	2	right to	23	f	37, 59
2	2	so i	7	f	39, 45
30	1	right	101	f	5, 9, 13, 17, 19, 23, 25, 33, 35, 37, 41, 43, 45, 47, 49, 53, 55, 59, 63, 71, 75, 77, 81, 83, 85, 91, 95, 97, 101, 105
12	1	the	83	f	7, 11, 23, 27, 31, 39, 43, 59, 77, 81, 85, 89
7	1	i	63	f	31, 39, 43, 45, 47, 81, 93
5	1	far	101	f	3, 27, 37, 93, 103
5	1	no	61	f	15, 43, 47, 65, 75
5	1	okay	43	f	5, 19, 35, 45, 47
5	1	you	95	f	3, 23, 63, 89, 97
4	1	go	43	f	3, 23, 39, 45
4	1	me	87	f	3, 47, 69, 89
4	1	so	47	f	31, 39, 45, 77
4	1	yes	63	f	5, 21, 61, 67
3	1	got	51	f	47, 63, 97
3	1	have	67	f	27, 81, 93
3	1	i'm	15	f	71, 77, 85
3	1	it	35	f	71, 81, 105
3	1	just	71	f	7, 31, 77
3	1	left	9	f	37, 39, 45
3	1	this	51	f	31, 47, 81
3	1	uh-huh	43	f	57, 87, 99
2	1	aye	19	f	33, 51
2	1	below	13	f	69, 81
2	1	come	5	f	89, 93
2	1	in	5	f	81, 85
2	1	inches	65	f	17, 81
2	1	is	51	f	31, 81
2	1	mmhmm	7	f	73, 79
2	1	now	63	f	31, 93
2	1	under	19	f	71, 89
2	1	west	3	f	1, 3

