Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	you see the carved wooden pole	9	g	44, 52
2	4	a nice big curve	45	g	50, 94
2	4	past the diamond mine	3	g	20, 22
2	4	right see the start	5	g	0, 4
2	4	you need to be	13	g	54, 66
4	3	you see the	19	g	44, 46, 52, 62
3	3	over the top	59	g	30, 48, 88
3	3	right see the	79	g	0, 4, 78
3	3	the diamond mine	9	g	14, 20, 22
3	3	you want to	57	g	16, 28, 72
2	3	and then just	13	g	38, 50
2	3	curve underneath the	67	g	14, 80
2	3	do you see	39	g	44, 82
2	3	down the left-hand	11	g	38, 48
2	3	of the paper	5	g	76, 80
2	3	right head down	43	g	38, 80
2	3	side of the	15	g	80, 94
2	3	the left-hand side	57	g	38, 94
2	3	the walled city	3	g	46, 48
2	3	to end up	19	g	54, 72
2	3	to the right	9	g	66, 74
2	3	you need to	13	g	54, 66
6	2	you see	41	g	44, 46, 52, 62, 82, 84
5	2	and then	75	g	14, 28, 38, 50, 88
4	2	down the	49	g	32, 38, 48, 80
4	2	of the	47	g	48, 76, 80, 94
4	2	the top	59	g	30, 48, 54, 88
4	2	want to	79	g	16, 28, 72, 94
3	2	at the	75	g	12, 52, 86
3	2	right you're	25	g	62, 70, 86
3	2	stone creek	11	g	60, 66, 70
3	2	the buffalo	9	g	78, 80, 86
3	2	the fort	9	g	86, 88, 94
3	2	the right	15	g	66, 74, 80
3	2	to be	39	g	28, 54, 66
2	2	a curve	7	g	14, 20
2	2	a wee	65	g	22, 86
2	2	along past	41	g	22, 62
2	2	apache camp	13	g	36, 48
2	2	down about	43	g	8, 50
2	2	flat rocks	9	g	62, 70
2	2	from the	23	g	54, 76
2	2	going up	43	g	28, 70
2	2	heading along	15	g	48, 62
2	2	heading to	13	g	74, 86
2	2	just curve	57	g	38, 94
2	2	just like	29	g	22, 50
2	2	keep heading	27	g	48, 74
2	2	like just	3	g	20, 22
2	2	right you	25	g	70, 94
2	2	sort of	33	g	28, 60
2	2	two inches	3	g	54, 56
2	2	up the	79	g	16, 94
2	2	you're going	19	g	70, 88
25	1	the	95	g	0, 4, 12, 14, 16, 20, 22, 28, 30, 32, 38, 44, 46, 48, 52, 54, 62, 66, 74, 76, 78, 80, 86, 88, 94
19	1	right	95	g	0, 4, 6, 16, 26, 28, 34, 38, 48, 62, 66, 70, 74, 78, 80, 84, 86, 92, 94
17	1	you	87	g	8, 16, 24, 28, 44, 46, 48, 52, 54, 62, 66, 70, 72, 82, 84, 92, 94
12	1	and	95	g	2, 14, 28, 32, 38, 48, 50, 70, 80, 86, 88, 96
11	1	just	83	g	12, 16, 20, 22, 38, 48, 50, 62, 70, 90, 94
11	1	see	85	g	0, 4, 36, 44, 46, 52, 60, 62, 78, 82, 84
10	1	a	81	g	14, 20, 22, 24, 50, 66, 74, 82, 86, 94
8	1	about	79	g	8, 16, 50, 54, 66, 70, 76, 86
8	1	down	81	g	8, 12, 32, 38, 48, 50, 80, 88
7	1	curve	81	g	14, 16, 20, 38, 50, 80, 94
7	1	like	73	g	16, 20, 22, 28, 50, 86, 88
7	1	that	75	g	16, 20, 38, 62, 84, 86, 90
7	1	then	79	g	14, 16, 28, 38, 50, 88, 92
7	1	up	79	g	16, 28, 54, 66, 70, 72, 94
7	1	you're	49	g	48, 62, 70, 76, 86, 88, 96
6	1	heading	71	g	16, 48, 50, 62, 74, 86
6	1	no	65	g	18, 26, 42, 46, 64, 82
6	1	side	83	g	12, 32, 38, 80, 86, 94
5	1	inches	49	g	8, 16, 50, 54, 56
5	1	past	51	g	20, 22, 62, 66, 70
5	1	want	87	g	8, 16, 28, 72, 94
4	1	at	75	g	12, 52, 66, 86
4	1	creek	43	g	28, 60, 66, 70
4	1	do	63	g	28, 44, 82, 90
4	1	fort	11	g	84, 86, 88, 94
4	1	go	79	g	8, 14, 48, 86
4	1	going	61	g	28, 66, 70, 88
4	1	okay	59	g	8, 28, 50, 66
4	1	over	59	g	30, 48, 70, 88
4	1	round	81	g	14, 28, 60, 94
4	1	yeah	49	g	10, 28, 30, 58
3	1	curving	39	g	28, 60, 66
3	1	head	43	g	38, 66, 80
3	1	it	41	g	56, 94, 96
3	1	now	33	g	60, 74, 92
3	1	start	17	g	0, 4, 16
3	1	well	23	g	48, 54, 70
3	1	where	23	g	70, 72, 92
3	1	your	51	g	36, 70, 86
2	1	away	11	g	76, 86
2	1	aye	67	g	2, 68
2	1	bit	53	g	22, 74
2	1	canoes	3	g	40, 42
2	1	coming	41	g	48, 88
2	1	ehm	19	g	66, 84
2	1	got	19	g	24, 42
2	1	i	17	g	8, 24
2	1	in	73	g	14, 86
2	1	inch	23	g	54, 76
2	1	is	43	g	28, 70
2	1	line	65	g	22, 86
2	1	on	71	g	16, 86
2	1	so	19	g	72, 90
2	1	straight	11	g	12, 22
2	1	that's	25	g	72, 96
2	1	two	3	g	54, 56
2	1	under	3	g	86, 88
2	1	way	71	g	16, 86

