Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	i dont know how to	19	M	1, 19
2	4	the right and the	25	M	119, 143
4	3	i dont know	131	M	1, 19, 71, 131
3	3	how do you	59	M	11, 51, 69
2	3	, it's a	57	M	49, 105
2	3	i have the	15	M	121, 135
2	3	the other side	99	M	3, 101
2	3	up to the	101	M	3, 103
2	3	what is the	79	M	29, 107
2	3	you have to	51	M	53, 103
5	2	i am	67	M	77, 93, 127, 129, 143
5	2	i have	117	M	19, 81, 121, 123, 135
4	2	it's a	151	M	9, 49, 105, 159
4	2	on the	53	M	101, 119, 123, 153
4	2	the right	111	M	33, 107, 119, 143
4	2	you have	149	M	13, 53, 103, 161
3	2	do that	51	M	1, 13, 51
3	2	going to	75	M	89, 109, 163
3	2	have a	127	M	35, 95, 161
3	2	is the	79	M	29, 73, 107
3	2	the bottom	7	M	117, 119, 123
3	2	to do	107	M	1, 89, 107
3	2	to the	101	M	3, 45, 103
2	2	, i	17	M	121, 137
2	2	I can	115	M	27, 141
2	2	I don't	55	M	43, 97
2	2	a lake	63	M	31, 93
2	2	crane bay	73	M	71, 143
2	2	do this	15	M	107, 121
2	2	draw it	17	M	115, 131
2	2	get it	25	M	19, 43
2	2	get the	43	M	11, 53
2	2	have it	15	M	5, 19
2	2	i can	33	M	121, 153
2	2	i do	13	M	137, 149
2	2	i know	11	M	51, 61
2	2	in the	21	M	53, 73
2	2	it but	23	M	19, 41
2	2	know what	37	M	61, 97
2	2	left .	5	M	119, 123
2	2	not a	41	M	105, 145
2	2	of the	13	M	33, 45
2	2	right ?	29	M	51, 79
2	2	the forge	97	M	3, 99
2	2	the line	35	M	7, 41
2	2	the village	25	M	21, 45
2	2	to get	35	M	19, 53
2	2	to go	21	M	83, 103
2	2	want to	45	M	39, 83
2	2	yeah i	27	M	123, 149
2	2	yes i	47	M	81, 127
2	2	you can't	29	M	13, 41
2	2	you're welcome	39	M	25, 63
26	1	the	162	M	3, 7, 11, 21, 29, 33, 41, 45, 53, 73, 99, 101, 103, 107, 111, 117, 119, 121, 123, 133, 135, 139, 143, 153, 155, 164
20	1	i	153	M	1, 19, 39, 51, 61, 71, 77, 81, 93, 115, 121, 123, 127, 129, 131, 135, 137, 143, 149, 153
16	1	a	159	M	5, 9, 15, 31, 35, 39, 49, 93, 95, 105, 117, 145, 153, 159, 161, 163
14	1	right	125	M	33, 41, 51, 67, 79, 85, 89, 93, 107, 117, 119, 143, 155, 157
14	1	you	159	M	3, 11, 13, 41, 51, 53, 69, 75, 89, 103, 121, 141, 145, 161
11	1	I	138	M	27, 35, 43, 53, 95, 97, 109, 111, 141, 145, 164
9	1	it	149	M	5, 19, 41, 43, 91, 113, 115, 131, 153
8	1	and	143	M	5, 47, 91, 101, 119, 143, 145, 147
8	1	how	164	M	1, 11, 19, 45, 51, 69, 75, 164
7	1	you're	139	M	25, 63, 97, 101, 145, 151, 163
6	1	am	67	M	77, 93, 109, 127, 129, 143
6	1	get	151	M	3, 11, 19, 43, 53, 153
6	1	is	83	M	29, 33, 71, 73, 107, 111
6	1	left	86	M	79, 119, 123, 139, 153, 164
6	1	not	109	M	55, 105, 129, 145, 151, 163
6	1	on	125	M	29, 93, 101, 119, 123, 153
6	1	that	155	M	1, 13, 51, 123, 141, 155
6	1	what	117	M	29, 61, 89, 97, 107, 145
5	1	can	127	M	27, 89, 121, 141, 153
5	1	dont	131	M	1, 19, 71, 95, 131
5	1	it's	151	M	9, 41, 49, 105, 159
5	1	now	93	M	17, 75, 89, 101, 109
5	1	of	123	M	33, 45, 117, 153, 155
5	1	then	159	M	3, 23, 67, 125, 161
4	1	going	147	M	17, 89, 109, 163
4	1	side	151	M	3, 101, 139, 153
4	1	up	137	M	3, 17, 103, 139
4	1	yeah	123	M	27, 85, 123, 149
3	1	go	99	M	5, 83, 103
3	1	got	123	M	31, 123, 153
3	1	if	141	M	13, 145, 153
3	1	in	59	M	15, 53, 73
3	1	lake	75	M	31, 93, 105
3	1	one	117	M	5, 73, 121
3	1	see	113	M	41, 89, 153
3	1	this	45	M	107, 121, 151
3	1	where	69	M	3, 33, 71
3	1	yes	57	M	81, 127, 137
2	1	above	11	M	31, 41
2	1	be	39	M	15, 53
2	1	for	23	M	121, 143
2	1	i'll	63	M	91, 153
2	1	im	35	M	55, 89
2	1	just	32	M	133, 164
2	1	map	63	M	49, 111
2	1	mean	85	M	61, 145
2	1	okay	5	M	87, 91
2	1	rock	75	M	31, 105
2	1	that's	19	M	145, 163
2	1	there	69	M	15, 83
2	1	u	47	M	37, 83
2	1	way	5	M	107, 111
2	1	well	93	M	33, 125
2	1	with	11	M	141, 151
2	1	your	3	M	29, 31

