Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	south so that you're just underneath it	41	g	18, 58
2	6	if you know what i mean	25	g	104, 128
3	5	if you know what i	45	g	104, 128, 148
2	5	the left-hand side of the	49	g	86, 134
2	5	to the left of the	97	g	0, 96
4	4	have you got a	131	g	46, 68, 152, 176
3	4	to the left of	175	g	0, 96, 174
2	4	beneath the pine forest	11	g	50, 60
2	4	do you have a	13	g	70, 82
2	4	go to your left	41	g	18, 58
2	4	of the pine grove	107	g	86, 192
2	4	the bottom of the	75	g	92, 166
2	4	you're about an inch	67	g	20, 86
2	4	you're at the bottom	27	g	166, 192
7	3	have you got	131	g	46, 48, 68, 108, 152, 158, 176
5	3	about an inch	77	g	20, 30, 64, 86, 96
4	3	do you have	145	g	38, 70, 82, 182
4	3	side of the	95	g	86, 134, 150, 180
4	3	to the left	175	g	0, 46, 96, 174
3	3	left-hand side of	49	g	86, 130, 134
3	3	the bottom of	103	g	64, 92, 166
3	3	under the pyramid	91	g	100, 116, 190
3	3	you're at the	63	g	130, 166, 192
2	3	a fenced meadow	27	g	82, 108
2	3	and then come	139	g	56, 194
2	3	for about two	179	g	22, 200
2	3	from the pine	27	g	60, 86
2	3	go to the	35	g	58, 92
2	3	in between the	33	g	44, 76
2	3	in other words	15	g	46, 60
2	3	know if you	41	g	20, 60
2	3	level with the	21	g	44, 64
2	3	no no no	85	g	28, 112
2	3	now do you	13	g	170, 182
2	3	the pine forest	11	g	50, 60
2	3	the pine grove	107	g	86, 192
2	3	the trout farm	13	g	138, 150
2	3	to the right	55	g	32, 86
2	3	west of the	63	g	64, 126
2	3	you want to	73	g	76, 148
2	3	your line is	15	g	86, 100
13	2	of the	193	g	0, 58, 64, 86, 92, 94, 96, 126, 134, 150, 166, 180, 192
12	2	to the	181	g	0, 32, 46, 58, 86, 90, 92, 96, 126, 138, 174, 180
8	2	and then	183	g	18, 38, 56, 94, 158, 166, 194, 200
8	2	have you	131	g	46, 48, 68, 90, 108, 152, 158, 176
8	2	you got	151	g	46, 48, 68, 108, 152, 158, 176, 196
7	2	if you	129	g	20, 60, 90, 100, 104, 128, 148
7	2	you know	103	g	46, 60, 100, 104, 128, 134, 148
5	2	at the	103	g	94, 130, 166, 192, 196
5	2	got a	131	g	46, 68, 76, 152, 176
5	2	until you're	177	g	18, 94, 166, 192, 194
4	2	from the	41	g	60, 76, 86, 100
4	2	no no	141	g	28, 96, 112, 168
4	2	sort of	117	g	62, 138, 148, 178
4	2	the pyramid	97	g	94, 100, 116, 190
4	2	to your	71	g	18, 58, 86, 88
3	2	'til you're	175	g	18, 20, 192
3	2	below the	75	g	20, 80, 94
3	2	beneath the	15	g	46, 50, 60
3	2	between the	39	g	38, 44, 76
3	2	come down	57	g	64, 90, 120
3	2	go down	157	g	38, 192, 194
3	2	i mean	33	g	96, 104, 128
3	2	okay you	197	g	0, 60, 196
3	2	pine forest	103	g	50, 60, 152
3	2	right okay	73	g	0, 48, 72
3	2	see where	67	g	32, 62, 98
3	2	so that	83	g	18, 58, 100
3	2	so you're	93	g	86, 130, 178
3	2	the wheatfields	141	g	46, 60, 186
3	2	then come	139	g	56, 64, 194
3	2	with the	21	g	44, 60, 64
3	2	you go	139	g	58, 192, 196
3	2	you see	171	g	0, 32, 170
3	2	you're just	77	g	18, 58, 94
3	2	your left	41	g	18, 24, 58
3	2	your line	41	g	60, 86, 100
2	2	a centimetre	27	g	100, 126
2	2	a line	55	g	46, 100
2	2	about the	31	g	156, 186
2	2	above the	31	g	30, 60
2	2	and a	23	g	64, 86
2	2	and just	77	g	58, 134
2	2	and turn	33	g	88, 120
2	2	boat house	15	g	0, 14
2	2	crane bay	83	g	48, 130
2	2	don't know	117	g	20, 136
2	2	down and	105	g	16, 120
2	2	down to	25	g	62, 86
2	2	down until	129	g	64, 192
2	2	i don't	77	g	20, 96
2	2	in between	33	g	44, 76
2	2	in the	39	g	144, 182
2	2	is right	73	g	62, 134
2	2	is the	45	g	100, 144
2	2	it okay	149	g	32, 180
2	2	just about	97	g	30, 126
2	2	just to	155	g	32, 186
2	2	of it	143	g	32, 174
2	2	okay right	143	g	48, 190
2	2	past the	107	g	90, 196
2	2	right-hand side	17	g	180, 196
2	2	rocket warehouse	95	g	46, 140
2	2	so you	141	g	52, 192
2	2	the cottage	51	g	144, 194
2	2	the fort	109	g	38, 146
2	2	the line	87	g	100, 186
2	2	the old	31	g	166, 196
2	2	the top	53	g	130, 182
2	2	the west	39	g	88, 126
2	2	then south	23	g	18, 40
2	2	through the	53	g	96, 148
2	2	to be	89	g	60, 148
2	2	turn left	23	g	120, 142
2	2	two inches	155	g	46, 200
2	2	uh-huh and	79	g	56, 134
2	2	where it	99	g	32, 130
2	2	where the	41	g	58, 98
2	2	yeah well	33	g	12, 44
2	2	you come	75	g	16, 90
2	2	you don't	21	g	72, 92
2	2	you should	99	g	18, 116
2	2	you're going	63	g	86, 148
46	1	the	197	g	0, 20, 30, 32, 38, 44, 46, 48, 50, 58, 60, 62, 64, 72, 76, 80, 86, 88, 90, 92, 94, 96, 98, 100, 114, 116, 122, 126, 130, 134, 138, 140, 144, 146, 148, 150, 156, 166, 174, 180, 182, 186, 190, 192, 194, 196
34	1	you	197	g	0, 16, 18, 20, 32, 38, 46, 48, 52, 58, 60, 64, 68, 70, 72, 76, 82, 90, 92, 100, 104, 108, 116, 128, 134, 148, 152, 158, 170, 176, 182, 186, 192, 196
