Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	about an inch away from the	31	g	93, 123
2	5	do you have carved stones	17	g	9, 25
2	5	of the sheet of paper	31	g	93, 123
5	4	do you have a	91	g	5, 43, 71, 77, 95
3	4	the side of the	31	g	59, 63, 89
2	4	the end of the	11	g	93, 103
2	4	to the left of	65	g	41, 105
2	4	to the right-hand side	79	g	13, 91
2	4	to the trout farm	9	g	75, 83
2	4	underneath the totem pole	3	g	71, 73
10	3	do you have	103	g	5, 9, 25, 41, 43, 65, 71, 77, 95, 107
6	3	the indian country	21	g	35, 41, 47, 49, 51, 55
5	3	the gold mine	19	g	47, 55, 61, 63, 65
4	3	side of the	77	g	13, 59, 63, 89
4	3	the side of	57	g	59, 63, 89, 115
4	3	the trout farm	15	g	75, 81, 83, 89
3	3	about an inch	103	g	21, 93, 123
3	3	down to the	61	g	55, 99, 115
3	3	the bandit territory	13	g	107, 115, 119
3	3	the cattle stockade	13	g	99, 103, 111
3	3	the diamond mine	15	g	5, 13, 19
3	3	the totem pole	5	g	69, 71, 73
2	3	a great rock	17	g	41, 57
2	3	along to the	87	g	17, 103
2	3	and then go	21	g	95, 115
2	3	go straight down	97	g	3, 99
2	3	level with the	71	g	47, 117
2	3	right beside it	11	g	3, 13
2	3	the carved stones	3	g	29, 31
2	3	the great rock	27	g	47, 73
2	3	to the right	59	g	17, 75
2	3	to the side	57	g	59, 115
2	3	trying to avoid	5	g	51, 55
2	3	you're trying to	19	g	51, 69
12	2	to the	103	g	13, 17, 41, 55, 59, 75, 83, 91, 99, 103, 105, 115
9	2	of the	111	g	13, 41, 59, 63, 89, 93, 103, 117, 123
7	2	underneath the	97	g	19, 65, 71, 73, 81, 111, 115
6	2	gold mine	23	g	43, 47, 55, 61, 63, 65
5	2	cattle stockade	17	g	95, 99, 103, 107, 111
5	2	great rock	33	g	41, 47, 57, 59, 73
5	2	the gold	19	g	47, 55, 61, 63, 65
5	2	trout farm	19	g	71, 75, 81, 83, 89
4	2	above the	43	g	31, 37, 61, 73
4	2	and then	43	g	75, 95, 115, 117
4	2	from the	119	g	5, 55, 93, 123
4	2	go straight	97	g	3, 81, 95, 99
3	2	a graveyard	9	g	5, 11, 13
3	2	go along	19	g	85, 89, 103
3	2	the right	59	g	17, 73, 75
3	2	underneath it	115	g	3, 57, 117
2	2	'til you're	81	g	37, 117
2	2	a little	63	g	51, 113
2	2	along the	17	g	89, 105
2	2	along to	87	g	17, 103
2	2	and ehm	19	g	29, 47
2	2	and the	59	g	49, 107
2	2	avoid the	15	g	55, 69
2	2	back down	81	g	35, 115
2	2	back up	57	g	61, 117
2	2	below it	75	g	27, 101
2	2	curve above	83	g	31, 113
2	2	it and	3	g	115, 117
2	2	just go	111	g	3, 113
2	2	no i	13	g	11, 23
2	2	of it	11	g	105, 115
2	2	right well	85	g	29, 113
2	2	so come	39	g	17, 55
2	2	so you're	73	g	51, 123
2	2	sort of	29	g	83, 111
2	2	the bottom	51	g	55, 105
2	2	the wigwams	23	g	37, 59
2	2	towards the	7	g	29, 35
2	2	yeah well	27	g	47, 73
2	2	you're going	9	g	57, 65
37	1	the	119	g	5, 13, 17, 19, 23, 29, 31, 35, 37, 41, 47, 49, 51, 55, 59, 61, 63, 65, 69, 71, 73, 75, 81, 83, 89, 91, 93, 99, 103, 105, 107, 111, 115, 117, 119, 121, 123
15	1	right	115	g	3, 13, 17, 29, 35, 37, 41, 67, 69, 73, 75, 81, 109, 113, 117
15	1	to	103	g	13, 17, 29, 41, 51, 55, 59, 69, 75, 83, 91, 99, 103, 105, 115
14	1	a	113	g	5, 11, 13, 31, 41, 43, 51, 57, 65, 71, 77, 95, 113, 117
14	1	of	111	g	13, 41, 55, 59, 63, 83, 89, 93, 103, 105, 111, 115, 117, 123
13	1	and	97	g	29, 35, 47, 49, 61, 75, 93, 95, 105, 107, 115, 117, 125
13	1	underneath	115	g	3, 19, 51, 57, 59, 65, 71, 73, 75, 81, 111, 115, 117
12	1	go	113	g	3, 29, 51, 71, 81, 85, 89, 95, 99, 103, 113, 115
12	1	you	105	g	3, 5, 9, 25, 41, 43, 57, 65, 71, 77, 95, 107
11	1	do	103	g	5, 9, 25, 41, 43, 65, 69, 71, 77, 95, 107
11	1	have	103	g	5, 9, 23, 25, 41, 43, 65, 71, 77, 95, 107
11	1	it	123	g	3, 13, 27, 57, 101, 105, 111, 113, 115, 117, 125
10	1	down	113	g	3, 27, 35, 51, 55, 59, 63, 65, 99, 115
9	1	you're	87	g	37, 51, 55, 57, 65, 69, 73, 117, 123
8	1	just	123	g	3, 5, 7, 51, 63, 113, 117, 125
8	1	well	99	g	15, 29, 47, 53, 73, 79, 83, 113
8	1	yeah	95	g	27, 33, 47, 55, 73, 83, 105, 121
7	1	along	101	g	5, 17, 63, 85, 89, 103, 105
6	1	is	79	g	47, 51, 69, 73, 111, 125
6	1	no	73	g	7, 11, 13, 23, 43, 79
6	1	rock	33	g	41, 47, 55, 57, 59, 73
5	1	about	107	g	17, 21, 93, 117, 123
5	1	above	83	g	31, 37, 61, 73, 113
5	1	from	119	g	5, 55, 73, 93, 123
5	1	okay	63	g	1, 13, 39, 45, 63
5	1	so	107	g	17, 21, 51, 55, 123
5	1	straight	97	g	3, 17, 81, 95, 99
5	1	then	57	g	61, 75, 95, 115, 117
4	1	uh-huh	97	g	1, 35, 57, 97
4	1	up	89	g	29, 61, 83, 117
3	1	'til	81	g	37, 51, 117
3	1	below	75	g	27, 87, 101
3	1	come	101	g	17, 55, 117
3	1	curve	83	g	31, 83, 113
3	1	going	9	g	57, 63, 65
3	1	i	61	g	11, 23, 71
3	1	that	69	g	7, 51, 75
2	1	anything	43	g	65, 107
2	1	as	29	g	29, 57
2	1	between	61	g	47, 107
2	1	but	27	g	29, 55
2	1	heading	21	g	55, 75
2	1	in	17	g	31, 47
2	1	it's	9	g	13, 21
2	1	ravine	7	g	23, 29
2	1	this	49	g	59, 107
2	1	what	5	g	65, 69

