Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	along the bottom of the pine grove	7	f	64, 70
4	5	to the left of it	161	f	26, 34, 178, 186
2	5	to the right of the	11	f	84, 94
5	4	to the left of	161	f	26, 34, 74, 178, 186
3	4	to the right of	111	f	84, 94, 194
2	4	i'm now at the	89	f	32, 120
2	4	left-hand side of the	159	f	32, 190
2	4	of the concealed hideout	11	f	74, 84
2	4	the left-hand side of	163	f	28, 190
2	4	the top of it	71	f	76, 146
2	4	to the right and	91	f	14, 104
7	3	to the right	195	f	0, 14, 24, 84, 94, 104, 194
6	3	the concealed hideout	55	f	66, 68, 74, 84, 118, 120
6	3	to the left	173	f	14, 26, 34, 74, 178, 186
3	3	the pebbled shore	17	f	168, 178, 184
3	3	the pine grove	33	f	38, 64, 70
2	3	at the top	115	f	32, 146
2	3	boat house is	49	f	96, 144
2	3	bottom left-hand corner	71	f	50, 120
2	3	have you got	145	f	38, 182
2	3	i end up	7	f	68, 74
2	3	the boat house	3	f	94, 96
13	2	to the	195	f	0, 14, 24, 26, 34, 68, 74, 84, 94, 104, 178, 186, 194
8	2	of the	159	f	32, 64, 70, 74, 84, 94, 120, 190
7	2	of it	161	f	26, 28, 34, 76, 146, 178, 186
7	2	the left	173	f	14, 26, 34, 74, 116, 178, 186
4	2	along the	69	f	8, 64, 70, 76
4	2	boat house	51	f	94, 96, 142, 144
3	2	below the	177	f	8, 26, 184
3	2	have you	177	f	6, 38, 182
3	2	i go	21	f	8, 24, 28
3	2	the bottom	57	f	64, 70, 120
3	2	towards the	103	f	66, 118, 168
2	2	above the	31	f	148, 178
2	2	and eh	37	f	152, 188
2	2	and then	15	f	14, 28
2	2	below it	83	f	22, 104
2	2	but i	13	f	70, 82
2	2	crane bay	51	f	96, 146
2	2	do i	61	f	8, 68
2	2	go along	47	f	24, 70
2	2	got the	33	f	6, 38
2	2	how far	7	f	2, 8
2	2	i mean	15	f	136, 150
2	2	past it	55	f	10, 64
2	2	see where	15	f	136, 150
2	2	so it's	61	f	12, 72
2	2	sort of	51	f	96, 146
2	2	the ravine	7	f	26, 32
2	2	under the	3	f	118, 120
34	1	the	199	f	0, 6, 8, 14, 24, 26, 28, 32, 34, 38, 64, 66, 68, 70, 74, 76, 84, 94, 96, 104, 116, 118, 120, 142, 146, 148, 152, 168, 178, 184, 186, 190, 194, 198
23	1	right	195	f	0, 2, 8, 14, 16, 24, 42, 54, 74, 76, 84, 94, 96, 104, 110, 120, 122, 146, 158, 162, 182, 192, 194
20	1	of	169	f	26, 28, 32, 34, 64, 70, 72, 74, 76, 84, 94, 96, 120, 146, 148, 152, 178, 186, 190, 194
18	1	uh-huh	193	f	4, 16, 20, 36, 48, 56, 58, 60, 86, 92, 98, 112, 124, 128, 134, 140, 164, 196
17	1	mmhmm	183	f	18, 40, 46, 62, 80, 114, 130, 132, 154, 160, 166, 172, 174, 176, 180, 194, 200
16	1	it	179	f	8, 10, 22, 26, 28, 34, 52, 58, 64, 76, 96, 104, 146, 170, 178, 186
13	1	i	177	f	8, 10, 24, 28, 68, 70, 74, 82, 106, 136, 144, 150, 184
13	1	to	195	f	0, 14, 24, 26, 34, 68, 74, 84, 94, 104, 178, 186, 194
8	1	and	175	f	14, 28, 74, 94, 104, 148, 152, 188
8	1	left	173	f	14, 26, 34, 74, 88, 116, 178, 186
7	1	i'm	153	f	26, 32, 84, 120, 146, 152, 178
7	1	okay	159	f	44, 46, 78, 90, 108, 184, 202
6	1	along	113	f	8, 24, 64, 70, 76, 120
6	1	go	195	f	8, 10, 24, 28, 70, 202
6	1	you	197	f	6, 38, 118, 144, 182, 202
5	1	bottom	71	f	50, 64, 70, 110, 120
5	1	but	117	f	26, 52, 70, 82, 142
5	1	eh	125	f	74, 134, 152, 188, 198
5	1	got	177	f	6, 38, 58, 100, 182
5	1	in	131	f	68, 136, 146, 152, 198
5	1	so	95	f	12, 24, 72, 82, 106
5	1	where	83	f	68, 126, 136, 144, 150
4	1	a	125	f	12, 72, 106, 136
4	1	above	121	f	58, 148, 152, 178
4	1	at	151	f	32, 120, 146, 182
4	1	bay	103	f	96, 146, 148, 198
4	1	have	177	f	6, 38, 136, 182
4	1	towards	105	f	66, 118, 168, 170
4	1	well	41	f	96, 102, 104, 136
3	1	beside	99	f	96, 190, 194
3	1	bit	57	f	142, 152, 198
3	1	crane	53	f	96, 146, 148
3	1	curve	65	f	8, 12, 72
3	1	do	99	f	8, 68, 106
3	1	going	73	f	64, 120, 136
3	1	it's	131	f	12, 72, 142
3	1	just	185	f	10, 152, 194
3	1	mean	33	f	118, 136, 150
3	1	no	109	f	30, 82, 138
3	1	not	67	f	6, 52, 72
3	1	now	163	f	32, 120, 194
3	1	past	55	f	10, 28, 64
3	1	up	47	f	28, 68, 74
2	1	an	33	f	26, 58
2	1	don't	75	f	70, 144
2	1	down	17	f	126, 142
2	1	how	7	f	2, 8
2	1	or	13	f	52, 64
2	1	still	111	f	34, 144
2	1	straight	45	f	126, 170
2	1	that	47	f	152, 198
2	1	there	51	f	152, 202
2	1	two	47	f	100, 146
2	1	which	55	f	102, 156
2	1	will	31	f	106, 136

