Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	i'm not sure	15	M	73, 87
2	3	i'm pretty sure	45	M	45, 89
4	2	, but	59	M	11, 43, 45, 69
4	2	the diamond	15	M	1, 3, 11, 15
3	2	i'm not	51	M	37, 73, 87
3	2	of the	53	M	1, 51, 53
2	2	, it's	51	M	15, 65
2	2	going to	3	M	83, 85
2	2	i think	77	M	3, 79
2	2	is the	19	M	35, 53
2	2	it's just	47	M	19, 65
2	2	right side	25	M	53, 77
2	2	side of	15	M	39, 53
2	2	the fort	7	M	83, 89
2	2	the right	25	M	29, 53
2	2	the same	23	M	35, 57
2	2	to be	41	M	29, 69
2	2	yes ,	63	M	7, 69
2	2	you can't	25	M	45, 69
2	2	you mean	5	M	73, 77
2	2	you're right	27	M	5, 31
14	1	the	89	M	1, 3, 11, 15, 29, 35, 49, 51, 53, 55, 57, 69, 83, 89
13	1	you	75	M	9, 21, 23, 43, 45, 49, 59, 65, 69, 73, 77, 79, 83
10	1	i	85	M	3, 7, 15, 25, 29, 45, 63, 79, 85, 87
8	1	right	73	M	5, 29, 31, 49, 53, 67, 75, 77
7	1	i'm	79	M	11, 37, 45, 73, 85, 87, 89
7	1	not	73	M	17, 37, 45, 65, 73, 87, 89
7	1	to	71	M	15, 25, 29, 43, 69, 83, 85
6	1	a	81	M	11, 13, 19, 45, 47, 91
6	1	it's	73	M	13, 15, 17, 19, 65, 85
5	1	is	65	M	1, 35, 53, 57, 65
5	1	just	67	M	19, 47, 65, 69, 85
4	1	it	91	M	1, 65, 69, 91
4	1	like	71	M	15, 47, 77, 85
4	1	mean	57	M	25, 73, 77, 81
4	1	side	49	M	29, 39, 53, 77
4	1	you're	85	M	5, 31, 45, 89
3	1	be	51	M	29, 69, 79
3	1	do	67	M	25, 41, 91
3	1	flat	57	M	13, 65, 69
3	1	fort	9	M	81, 83, 89
3	1	he	43	M	29, 33, 71
3	1	left	43	M	39, 55, 81
3	1	on	31	M	45, 69, 75
3	1	pretty	79	M	11, 45, 89
3	1	something	17	M	69, 79, 85
3	1	think	77	M	3, 65, 79
3	1	what	53	M	21, 43, 73
3	1	yes	63	M	7, 61, 69
2	1	as	31	M	35, 65
2	1	can't	25	M	45, 69
2	1	have	25	M	41, 65
2	1	if	3	M	43, 45
2	1	know	5	M	21, 25
2	1	me	45	M	23, 67
2	1	one	5	M	53, 57
2	1	or	25	M	45, 69
2	1	that	49	M	25, 73
2	1	there	7	M	63, 69
2	1	this	31	M	57, 87
2	1	u	41	M	41, 81
2	1	was	35	M	29, 63
2	1	with	39	M	53, 91

