Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	i know what you mean	107	M	27, 133
2	5	where are you going ?	7	M	129, 135
2	4	the bottom right corner	95	M	63, 157
2	4	to draw a line	121	M	97, 217
3	3	i have a	155	M	21, 163, 175
3	3	the bottom right	95	M	63, 73, 157
2	3	at the bottom	89	M	69, 157
2	3	get to the	41	M	91, 131
2	3	go to the	137	M	73, 209
2	3	i am in	91	M	57, 147
2	3	i think you	49	M	41, 89
2	3	of the lake	127	M	37, 163
2	3	of the map	105	M	117, 221
2	3	on the bottom	185	M	37, 221
2	3	on the right	35	M	9, 43
2	3	right side of	3	M	7, 9
2	3	side of the	47	M	117, 163
2	3	the fort ?	67	M	65, 131
2	3	this is a	125	M	87, 211
2	3	where is the	3	M	23, 25
2	3	you need to	9	M	89, 97
8	2	of the	209	M	13, 37, 51, 117, 163, 179, 187, 221
7	2	to the	207	M	3, 49, 73, 91, 131, 149, 209
6	2	i am	153	M	5, 57, 81, 107, 147, 157
5	2	, i	171	M	5, 77, 107, 123, 175
5	2	i don't	203	M	5, 19, 47, 197, 207
5	2	in the	123	M	57, 63, 71, 79, 179
5	2	is a	161	M	51, 69, 87, 137, 211
5	2	on the	213	M	9, 37, 43, 151, 221
4	2	and then	125	M	59, 71, 95, 183
4	2	are you	69	M	67, 93, 129, 135
4	2	do you	113	M	39, 53, 109, 151
4	2	have a	155	M	21, 123, 163, 175
4	2	i think	147	M	15, 41, 89, 161
4	2	in a	169	M	29, 101, 147, 197
4	2	know what	129	M	5, 19, 27, 133
4	2	the map	121	M	101, 117, 145, 221
4	2	you mean	107	M	27, 41, 49, 133
3	2	a line	199	M	19, 97, 217
3	2	at the	145	M	13, 69, 157
3	2	i just	191	M	31, 73, 221
3	2	need to	67	M	89, 97, 155
3	2	of a	181	M	7, 51, 187
3	2	the right	41	M	9, 43, 49
3	2	think you	71	M	19, 41, 89
3	2	to go	209	M	1, 155, 209
3	2	yeah ,	91	M	35, 77, 125
2	2	, i'll	5	M	29, 33
2	2	a bit	23	M	29, 51
2	2	a good	37	M	87, 123
2	2	bit of	113	M	51, 163
2	2	do i	25	M	131, 155
2	2	do that	155	M	29, 183
2	2	go ?	101	M	55, 155
2	2	go up	137	M	3, 139
2	2	how do	79	M	53, 131
2	2	how far	125	M	31, 155
2	2	i can	91	M	29, 119
2	2	i dont	23	M	77, 99
2	2	it's a	117	M	51, 167
2	2	just go	41	M	33, 73
2	2	over the	55	M	11, 65
2	2	right .	99	M	43, 141
2	2	right ?	25	M	49, 73
2	2	right over	57	M	65, 121
2	2	say that	159	M	53, 211
2	2	so i	71	M	87, 157
2	2	talking about	63	M	5, 67
2	2	that is	127	M	47, 173
2	2	the cross	9	M	23, 31
2	2	the left	147	M	11, 157
2	2	the line	163	M	25, 187
2	2	the one	145	M	51, 195
2	2	the only	87	M	87, 173
2	2	then the	55	M	95, 149
2	2	there is	121	M	69, 189
2	2	to be	119	M	79, 197
2	2	want to	197	M	1, 197
2	2	you are	95	M	63, 157
2	2	you get	31	M	7, 37
2	2	you have	101	M	109, 209
42	1	the	219	M	3, 7, 9, 11, 13, 23, 25, 31, 37, 41, 43, 49, 51, 57, 63, 65, 69, 71, 73, 79, 85, 87, 91, 95, 101, 117, 131, 137, 145, 149, 151, 157, 161, 163, 173, 179, 187, 195, 209, 215, 217, 221
32	1	i	217	M	5, 15, 19, 21, 27, 29, 31, 41, 47, 57, 73, 77, 81, 87, 89, 99, 107, 119, 123, 131, 133, 147, 155, 157, 161, 163, 171, 175, 197, 205, 207, 221
29	1	you	209	M	1, 3, 7, 19, 27, 37, 39, 41, 49, 53, 55, 63, 67, 71, 89, 93, 97, 107, 109, 129, 133, 135, 137, 139, 151, 157, 183, 185, 209
25	1	a	216	M	7, 19, 21, 29, 51, 59, 69, 85, 87, 97, 101, 123, 137, 147, 163, 167, 175, 185, 187, 197, 205, 211, 217, 221, 222
18	1	to	217	M	1, 3, 49, 51, 59, 73, 79, 89, 91, 97, 131, 149, 155, 183, 197, 209, 211, 217
17	1	and	217	M	3, 11, 21, 33, 57, 59, 71, 91, 95, 123, 151, 157, 183, 187, 199, 215, 219
15	1	right	165	M	7, 9, 17, 31, 43, 49, 61, 63, 65, 73, 121, 141, 157, 159, 171
13	1	is	193	M	19, 23, 25, 31, 47, 51, 69, 87, 101, 137, 173, 189, 211
13	1	of	215	M	7, 9, 13, 37, 51, 117, 123, 157, 163, 179, 187, 191, 221
11	1	what	191	M	5, 19, 27, 67, 73, 93, 111, 117, 133, 171, 195
10	1	do	183	M	29, 39, 53, 109, 131, 151, 155, 165, 183, 211
10	1	go	209	M	1, 3, 33, 55, 73, 121, 125, 139, 155, 209
10	1	have	189	M	21, 71, 77, 109, 123, 163, 175, 191, 207, 209
10	1	in	169	M	29, 33, 57, 63, 71, 79, 101, 147, 179, 197
9	1	i'm	207	M	5, 13, 43, 63, 79, 83, 85, 87, 211
9	1	that	203	M	9, 29, 47, 53, 87, 159, 173, 183, 211
8	1	just	219	M	3, 31, 33, 73, 151, 161, 211, 221
7	1	am	167	M	5, 57, 81, 107, 147, 157, 171
7	1	are	115	M	63, 67, 93, 129, 135, 157, 177
7	1	how	149	M	7, 31, 37, 53, 131, 137, 155
7	1	know	129	M	5, 19, 27, 31, 47, 99, 133
7	1	on	217	M	5, 9, 29, 37, 43, 151, 221
7	1	then	151	M	59, 71, 95, 149, 165, 183, 209
7	1	where	119	M	17, 23, 25, 39, 47, 129, 135
6	1	don't	203	M	5, 19, 47, 185, 197, 207
6	1	get	177	M	7, 37, 51, 91, 131, 183
6	1	i'll	194	M	29, 33, 159, 183, 185, 222
6	1	line	199	M	19, 25, 85, 97, 187, 217
6	1	think	147	M	15, 19, 41, 89, 137, 161
5	1	at	159	M	13, 69, 81, 157, 171
5	1	be	169	M	29, 79, 91, 137, 197
5	1	far	177	M	15, 31, 153, 155, 191
5	1	going	121	M	15, 57, 79, 129, 135
5	1	left	211	M	11, 127, 157, 217, 221
5	1	mean	107	M	27, 41, 49, 77, 133
5	1	ok	119	M	103, 143, 155, 157, 221
5	1	one	145	M	51, 87, 89, 165, 195
5	1	side	157	M	7, 9, 11, 117, 163
5	1	up	161	M	3, 57, 139, 149, 163
4	1	it	193	M	3, 51, 193, 195
4	1	it's	129	M	51, 161, 167, 179
4	1	no	147	M	75, 175, 189, 221
4	1	not	119	M	75, 81, 173, 193
4	1	so	107	M	51, 87, 149, 157
4	1	there	157	M	33, 69, 139, 189
4	1	yes	147	M	59, 115, 119, 205
4	1	you're	127	M	15, 45, 51, 141
3	1	about	191	M	5, 67, 195
3	1	back	101	M	83, 149, 183
3	1	can	117	M	3, 29, 119
3	1	cross	63	M	23, 31, 85
3	1	good	43	M	81, 87, 123
3	1	my	201	M	5, 185, 205
3	1	oh	81	M	141, 181, 221
3	1	page	211	M	7, 9, 217
3	1	say	159	M	53, 123, 211
3	1	start	187	M	13, 59, 199
3	1	stuck	161	M	37, 45, 197
3	1	thing	133	M	79, 173, 211
3	1	too	177	M	15, 177, 191
3	1	would	131	M	7, 123, 137
3	1	yeah	91	M	35, 77, 125
2	1	above	21	M	195, 215
2	1	across	141	M	51, 191
2	1	been	75	M	71, 145
2	1	but	5	M	205, 209
2	1	can't	67	M	139, 205
2	1	cliff	19	M	179, 197
2	1	come	79	M	113, 191
2	1	coming	81	M	83, 163
2	1	down	73	M	77, 149
2	1	fine	53	M	91, 143
2	1	for	35	M	151, 185
2	1	hill	81	M	69, 149
2	1	if	113	M	73, 185
2	1	mountain	173	M	13, 185
2	1	now	11	M	103, 113
2	1	okay	149	M	33, 181
2	1	people	55	M	137, 191
2	1	they	55	M	123, 177
2	1	tree	87	M	101, 187
2	1	wanna	25	M	31, 55
2	1	water	93	M	71, 163
2	1	way	45	M	51, 95

